Iphoto vs Time
Notes: 90 pol, 30 mW, 9.45 mW on sample, on junction
Filename and original path: C:\Documents and Settings\Pavlo\Desktop\Data\2016\May 4\iphoto\1_9_3.txt
T_K
t_sec	Y1	X1	Idc	V	X	Y	Polarization	IphotoX2	IphotoY2	
2.88000E+2	2.57143E-5	1.23914E-2	1.73000E-4	1.68076E-4	-2.02000E-7	1.50000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
2.88500E+2	2.57143E-5	1.23914E-2	1.77000E-4	1.70363E-4	-2.16500E-7	-1.15000E-8	9.00001E+1	-1.70000E-7	9.00000E-8
2.89000E+2	2.57143E-5	1.23914E-2	1.83000E-4	1.73944E-4	-2.31500E-7	-4.00000E-9	9.00001E+1	-1.70000E-7	8.00000E-8
2.89500E+2	2.57143E-5	1.23914E-2	1.77000E-4	1.73599E-4	-2.14500E-7	-2.35000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
2.90000E+2	2.57143E-5	1.23914E-2	1.73000E-4	1.77476E-4	-2.23500E-7	1.30000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
2.90500E+2	2.57143E-5	1.23914E-2	1.72000E-4	1.80910E-4	-2.12000E-7	-1.90000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
2.91000E+2	2.57143E-5	1.23886E-2	1.84000E-4	1.81170E-4	-2.30000E-7	8.00000E-9	9.00001E+1	-1.70000E-7	8.00000E-8
2.91500E+2	2.57143E-5	1.23886E-2	1.77000E-4	1.85716E-4	-2.51000E-7	-1.55000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
2.92000E+2	2.57143E-5	1.23886E-2	1.81000E-4	1.90092E-4	-2.41500E-7	1.55000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
2.92500E+2	2.57143E-5	1.23886E-2	1.80000E-4	1.91049E-4	-2.17500E-7	1.50000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
2.93000E+2	2.57143E-5	1.23886E-2	1.76000E-4	1.94356E-4	-2.80500E-7	-8.00000E-9	9.00001E+1	-1.80000E-7	8.00000E-8
2.93500E+2	2.57143E-5	1.23886E-2	1.77000E-4	1.98262E-4	-2.29000E-7	-7.00000E-9	9.00001E+1	-1.60000E-7	9.00000E-8
2.94000E+2	2.57143E-5	1.23886E-2	1.81000E-4	1.97368E-4	-2.50500E-7	1.80000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
2.94500E+2	2.57143E-5	1.23886E-2	1.79000E-4	2.00309E-4	-2.72500E-7	2.05000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
2.95000E+2	2.57143E-5	1.23886E-2	1.75000E-4	2.06543E-4	-2.55500E-7	-3.30000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
2.95500E+2	2.57143E-5	1.23886E-2	1.78000E-4	2.07620E-4	-2.27000E-7	1.20000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
2.96000E+2	2.57143E-5	1.23886E-2	1.81000E-4	2.12200E-4	-3.05000E-7	4.00000E-9	9.00001E+1	-1.60000E-7	9.00000E-8
2.96500E+2	2.57143E-5	1.23886E-2	1.78000E-4	2.16134E-4	-2.77000E-7	2.35000E-8	9.00001E+1	-1.60000E-7	9.00000E-8
2.97000E+2	2.57143E-5	1.23886E-2	1.75000E-4	2.16415E-4	-2.83500E-7	-2.00000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
2.97500E+2	2.57143E-5	1.23886E-2	1.78000E-4	2.20855E-4	-2.68000E-7	4.00000E-9	9.00001E+1	-1.60000E-7	7.00000E-8
2.98000E+2	2.57143E-5	1.23886E-2	1.72000E-4	2.26139E-4	-3.21500E-7	-2.05000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
2.98500E+2	2.57143E-5	1.23886E-2	1.78000E-4	2.25626E-4	-3.01000E-7	8.00000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
2.99000E+2	2.57143E-5	1.23857E-2	1.82000E-4	2.28518E-4	-2.85500E-7	-1.70000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
2.99500E+2	2.57143E-5	1.23857E-2	1.77000E-4	2.31958E-4	-3.13000E-7	1.20000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.00000E+2	2.57143E-5	1.23857E-2	1.74000E-4	2.30263E-4	-2.64000E-7	-2.10000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
3.00500E+2	2.57143E-5	1.23857E-2	1.79000E-4	2.33225E-4	-3.15000E-7	-1.75000E-8	9.00001E+1	-1.70000E-7	9.00000E-8
3.01000E+2	2.57143E-5	1.23857E-2	1.82000E-4	2.38291E-4	-2.88500E-7	1.00000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.01500E+2	2.57143E-5	1.23857E-2	1.77000E-4	2.39346E-4	-3.13000E-7	-1.20000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.02000E+2	2.57143E-5	1.23857E-2	1.74000E-4	2.39966E-4	-3.43000E-7	5.50000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
3.02500E+2	2.57143E-5	1.23857E-2	1.79000E-4	2.44589E-4	-3.04500E-7	-9.50000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
3.03000E+2	2.57143E-5	1.23857E-2	1.83000E-4	2.41809E-4	-3.18500E-7	1.10000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
3.03500E+2	2.57143E-5	1.23857E-2	1.77000E-4	2.45341E-4	-3.01500E-7	-9.50000E-9	9.00001E+1	-1.70000E-7	8.00000E-8
3.04000E+2	2.57143E-5	1.23857E-2	1.82000E-4	2.49620E-4	-3.22000E-7	-1.35000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.04500E+2	2.57143E-5	1.23857E-2	1.84000E-4	2.50759E-4	-2.94500E-7	2.70000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.05000E+2	2.57143E-5	1.23857E-2	1.73000E-4	2.53419E-4	-3.50500E-7	-1.50000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.05500E+2	2.57143E-5	1.23857E-2	1.73000E-4	2.57268E-4	-3.23000E-7	3.25000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.06000E+2	2.57143E-5	1.23857E-2	1.84000E-4	2.58197E-4	-2.86000E-7	-3.50000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
3.06500E+2	2.57143E-5	1.23857E-2	1.82000E-4	2.60139E-4	-3.76500E-7	6.50000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
3.07000E+2	2.57143E-5	1.23857E-2	1.73000E-4	2.64762E-4	-3.16000E-7	-1.00000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.07500E+2	2.57143E-5	1.23857E-2	1.75000E-4	2.66556E-4	-3.56500E-7	1.75000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.08000E+2	2.57143E-5	1.23857E-2	1.84000E-4	2.67991E-4	-3.47000E-7	3.60000E-8	9.00001E+1	-1.70000E-7	9.00000E-8
3.08500E+2	2.57143E-5	1.23857E-2	1.81000E-4	2.72769E-4	-3.36000E-7	-2.15000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.09000E+2	2.57143E-5	1.23857E-2	1.71000E-4	2.75119E-4	-3.38000E-7	2.35000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
3.09500E+2	2.57143E-5	1.23857E-2	1.76000E-4	2.77188E-4	-3.47000E-7	-3.55000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.10000E+2	2.57143E-5	1.23857E-2	1.79000E-4	2.79974E-4	-3.79500E-7	-8.00000E-9	9.00001E+1	-1.70000E-7	8.00000E-8
3.10500E+2	2.57143E-5	1.23857E-2	1.73000E-4	2.81473E-4	-3.19000E-7	2.35000E-8	9.00001E+1	-1.70000E-7	9.00000E-8
3.11000E+2	2.57143E-5	1.23829E-2	1.77000E-4	2.83119E-4	-3.83500E-7	-1.90000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.11500E+2	2.57143E-5	1.23857E-2	1.83000E-4	2.85491E-4	-3.34500E-7	1.25000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
3.12000E+2	2.57143E-5	1.23857E-2	1.78000E-4	2.86771E-4	-3.41500E-7	-9.50000E-9	9.00001E+1	-1.70000E-7	8.00000E-8
3.12500E+2	2.57143E-5	1.23829E-2	1.73000E-4	2.87580E-4	-3.93000E-7	2.50000E-9	9.00001E+1	-1.70000E-7	8.00000E-8
3.13000E+2	2.57143E-5	1.23829E-2	1.78000E-4	2.91563E-4	-3.43500E-7	-9.00000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
3.13500E+2	2.57143E-5	1.23829E-2	1.83000E-4	2.91598E-4	-3.74500E-7	-4.50000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
3.14000E+2	2.57143E-5	1.23857E-2	1.77000E-4	2.91858E-4	-3.76500E-7	1.00000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.14500E+2	2.57143E-5	1.23857E-2	1.82000E-4	2.96165E-4	-3.79000E-7	-7.50000E-9	9.00001E+1	-1.70000E-7	8.00000E-8
3.15000E+2	2.57143E-5	1.23829E-2	1.79000E-4	2.94434E-4	-3.57000E-7	2.60000E-8	9.00001E+1	-1.50000E-7	8.00000E-8
3.15500E+2	2.57143E-5	1.23857E-2	1.83000E-4	2.93962E-4	-3.90000E-7	-7.50000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
3.16000E+2	2.57143E-5	1.23857E-2	1.76000E-4	2.96805E-4	-3.80500E-7	-1.00000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
3.16500E+2	2.57143E-5	1.23829E-2	1.81000E-4	2.92259E-4	-3.30000E-7	-1.20000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
3.17000E+2	2.57143E-5	1.23829E-2	1.80000E-4	2.94061E-4	-3.90000E-7	1.25000E-8	9.00001E+1	-1.60000E-7	9.00000E-8
3.17500E+2	2.57143E-5	1.23829E-2	1.76000E-4	2.99021E-4	-3.74500E-7	-9.00000E-9	9.00001E+1	-1.60000E-7	9.00000E-8
3.18000E+2	2.57143E-5	1.23829E-2	1.77000E-4	2.96348E-4	-3.80500E-7	-2.30000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.18500E+2	2.57143E-5	1.23829E-2	1.80000E-4	2.97867E-4	-3.68000E-7	2.60000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.19000E+2	2.57143E-5	1.23829E-2	1.79000E-4	3.04657E-4	-3.83500E-7	-1.80000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
3.19500E+2	2.57143E-5	1.23829E-2	1.76000E-4	3.01139E-4	-3.66500E-7	2.60000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.20000E+2	2.57143E-5	1.23829E-2	1.78000E-4	3.02455E-4	-3.93000E-7	3.20000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.20500E+2	2.57143E-5	1.23829E-2	1.81000E-4	3.08675E-4	-3.84500E-7	-1.85000E-8	9.00001E+1	-1.50000E-7	8.00000E-8
3.21000E+2	2.57143E-5	1.23829E-2	1.77000E-4	3.01804E-4	-3.89000E-7	2.05000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.21500E+2	2.57143E-5	1.23829E-2	1.75000E-4	3.02717E-4	-3.93500E-7	-3.75000E-8	9.00001E+1	-1.60000E-7	9.00000E-8
3.22000E+2	2.57143E-5	1.23829E-2	1.79000E-4	3.05947E-4	-4.00000E-7	-1.10000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.22500E+2	2.57143E-5	1.23829E-2	1.73000E-4	3.01453E-4	-3.50500E-7	-1.50000E-9	9.00001E+1	-1.60000E-7	9.00000E-8
3.23000E+2	2.57143E-5	1.23829E-2	1.77000E-4	3.03278E-4	-4.10000E-7	1.20000E-8	9.00001E+1	-1.50000E-7	8.00000E-8
3.23500E+2	2.57143E-5	1.23829E-2	1.83000E-4	3.08755E-4	-3.65000E-7	-2.50000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.24000E+2	2.57143E-5	1.23857E-2	1.78000E-4	3.07562E-4	-3.85500E-7	-1.85000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.24500E+2	2.57143E-5	1.23829E-2	1.74000E-4	3.07772E-4	-4.01000E-7	2.85000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.25000E+2	2.57143E-5	1.23829E-2	1.79000E-4	3.15988E-4	-3.99500E-7	-1.90000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.25500E+2	2.57143E-5	1.23829E-2	1.82000E-4	3.15848E-4	-3.82000E-7	2.50000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
3.26000E+2	2.57143E-5	1.23829E-2	1.77000E-4	3.16620E-4	-4.06500E-7	7.50000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
3.26500E+2	2.57143E-5	1.23829E-2	1.74000E-4	3.26029E-4	-4.26000E-7	-1.05000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.27000E+2	2.57143E-5	1.23829E-2	1.79000E-4	3.22518E-4	-3.74000E-7	-5.50000E-9	9.00001E+1	-1.60000E-7	9.00000E-8
3.27500E+2	2.57143E-5	1.23829E-2	1.82000E-4	3.24695E-4	-4.32500E-7	1.75000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.28000E+2	2.57143E-5	1.23829E-2	1.71000E-4	3.31928E-4	-3.91000E-7	2.50000E-8	9.00001E+1	-1.50000E-7	8.00000E-8
3.28500E+2	2.57143E-5	1.23829E-2	1.82000E-4	3.29330E-4	-4.04500E-7	-1.30000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.29000E+2	2.57143E-5	1.23829E-2	1.83000E-4	3.30664E-4	-4.13000E-7	1.25000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.29500E+2	2.57143E-5	1.23829E-2	1.73000E-4	3.39933E-4	-4.05500E-7	-4.00000E-9	9.00001E+1	-1.70000E-7	8.00000E-8
3.30000E+2	2.57143E-5	1.23829E-2	1.84000E-4	3.41618E-4	-4.26500E-7	5.00000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
3.30500E+2	2.57143E-5	1.23829E-2	1.83000E-4	3.41829E-4	-4.36000E-7	1.50000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
3.31000E+2	2.57143E-5	1.23829E-2	1.82000E-4	3.51098E-4	-4.63500E-7	1.25000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.31500E+2	2.57143E-5	1.23829E-2	1.72000E-4	3.53907E-4	-4.47000E-7	3.05000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.32000E+2	2.57143E-5	1.23829E-2	1.75000E-4	3.54117E-4	-4.57000E-7	-2.50000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.32500E+2	2.57143E-5	1.23800E-2	1.84000E-4	3.64791E-4	-4.45500E-7	3.75000E-8	9.00001E+1	-1.60000E-7	9.00000E-8
3.33000E+2	2.57143E-5	1.23800E-2	1.80000E-4	3.65493E-4	-4.58500E-7	-2.10000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.33500E+2	2.57143E-5	1.23800E-2	1.71000E-4	3.63948E-4	-4.90000E-7	-8.50000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
3.34000E+2	2.57143E-5	1.23800E-2	1.83000E-4	3.74973E-4	-4.39000E-7	3.45000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.34500E+2	2.57143E-5	1.23800E-2	1.78000E-4	3.73989E-4	-4.62500E-7	-5.50000E-9	9.00001E+1	-1.70000E-7	8.00000E-8
3.35000E+2	2.57143E-5	1.23800E-2	1.73000E-4	3.76798E-4	-4.73000E-7	3.10000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.35500E+2	2.57143E-5	1.23800E-2	1.77000E-4	3.85786E-4	-4.69500E-7	3.50000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
3.36000E+2	2.57143E-5	1.23800E-2	1.83000E-4	3.88244E-4	-4.64500E-7	-3.50000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
3.36500E+2	2.57143E-5	1.23800E-2	1.77000E-4	3.90421E-4	-4.89500E-7	1.00000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.37000E+2	2.57143E-5	1.23800E-2	1.73000E-4	4.00181E-4	-5.05000E-7	-6.00000E-9	9.00001E+1	-1.70000E-7	8.00000E-8
3.37500E+2	2.57143E-5	1.23800E-2	1.78000E-4	4.03060E-4	-4.90500E-7	2.55000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.38000E+2	2.57143E-5	1.23800E-2	1.84000E-4	4.03903E-4	-5.18000E-7	-5.50000E-9	9.00001E+1	-1.70000E-7	8.00000E-8
3.38500E+2	2.57143E-5	1.23771E-2	1.77000E-4	4.13664E-4	-5.14500E-7	2.00000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.39000E+2	2.57143E-5	1.23771E-2	1.72000E-4	4.17104E-4	-5.08500E-7	-4.00000E-9	9.00001E+1	-1.70000E-7	8.00000E-8
3.39500E+2	2.57143E-5	1.23771E-2	1.81000E-4	4.19913E-4	-5.54500E-7	-5.00000E-9	9.00001E+1	-1.70000E-7	8.00000E-8
3.40000E+2	2.57143E-5	1.23771E-2	1.76000E-4	4.29533E-4	-5.23500E-7	1.55000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.40500E+2	2.57143E-5	1.23771E-2	1.75000E-4	4.34027E-4	-5.27500E-7	-5.50000E-9	9.00001E+1	-1.50000E-7	8.00000E-8
3.41000E+2	2.57143E-5	1.23771E-2	1.81000E-4	4.38521E-4	-5.34500E-7	2.20000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.41500E+2	2.57143E-5	1.23771E-2	1.79000E-4	4.44420E-4	-5.16500E-7	-3.50000E-9	9.00001E+1	-1.70000E-7	8.00000E-8
3.42000E+2	2.57143E-5	1.23771E-2	1.75000E-4	4.49756E-4	-5.67500E-7	2.20000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.42500E+2	2.57143E-5	1.23771E-2	1.77000E-4	4.52565E-4	-5.53000E-7	-1.90000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.43000E+2	2.57143E-5	1.23771E-2	1.80000E-4	4.58253E-4	-5.41500E-7	2.60000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
3.43500E+2	2.57143E-5	1.23771E-2	1.78000E-4	4.62536E-4	-5.24000E-7	1.55000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
3.44000E+2	2.57143E-5	1.23771E-2	1.75000E-4	4.65415E-4	-6.03000E-7	2.35000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.44500E+2	2.57143E-5	1.23771E-2	1.78000E-4	4.68575E-4	-5.59500E-7	-8.50000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
3.45000E+2	2.57143E-5	1.23771E-2	1.81000E-4	4.73140E-4	-5.66000E-7	3.00000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.45500E+2	2.57143E-5	1.23771E-2	1.78000E-4	4.76370E-4	-6.02000E-7	2.40000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
3.46000E+2	2.57143E-5	1.23771E-2	1.83000E-4	4.78617E-4	-5.94500E-7	-1.60000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
3.46500E+2	2.57143E-5	1.23771E-2	1.78000E-4	4.86481E-4	-5.65500E-7	2.05000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.47000E+2	2.57143E-5	1.23743E-2	1.73000E-4	4.92169E-4	-6.40000E-7	-5.00000E-10	9.00001E+1	-1.60000E-7	8.00000E-8
3.47500E+2	2.57143E-5	1.23743E-2	1.78000E-4	4.95048E-4	-6.22000E-7	8.00000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
3.48000E+2	2.57143E-5	1.23743E-2	1.82000E-4	5.04457E-4	-5.77000E-7	1.15000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.48500E+2	2.57143E-5	1.23743E-2	1.77000E-4	5.06634E-4	-6.54500E-7	2.05000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.49000E+2	2.57143E-5	1.23743E-2	1.74000E-4	5.05651E-4	-5.95000E-7	1.45000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.49500E+2	2.28571E-5	1.23743E-2	1.79000E-4	5.05511E-4	-6.02500E-7	-1.05000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.50000E+2	2.28571E-5	1.23743E-2	1.82000E-4	5.09022E-4	-6.42500E-7	1.50000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.50500E+2	2.57143E-5	1.23743E-2	1.77000E-4	5.04528E-4	-6.05500E-7	8.50000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
3.51000E+2	2.57143E-5	1.23743E-2	1.74000E-4	5.09864E-4	-5.85000E-7	2.55000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.51500E+2	2.57143E-5	1.23743E-2	1.79000E-4	5.12533E-4	-6.03500E-7	2.40000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.52000E+2	2.57143E-5	1.23743E-2	1.80000E-4	5.07407E-4	-6.10000E-7	9.50000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
3.52500E+2	2.28571E-5	1.23743E-2	1.77000E-4	5.13586E-4	-5.67500E-7	1.50000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.53000E+2	2.28571E-5	1.23743E-2	1.82000E-4	5.15342E-4	-6.41500E-7	9.00000E-9	9.00001E+1	-1.70000E-7	8.00000E-8
3.53500E+2	2.28571E-5	1.23743E-2	1.78000E-4	5.12743E-4	-6.10500E-7	3.70000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.54000E+2	2.57143E-5	1.23743E-2	1.73000E-4	5.23487E-4	-5.99000E-7	-1.00000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.54500E+2	2.57143E-5	1.23743E-2	1.73000E-4	5.25874E-4	-6.29500E-7	4.00000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.55000E+2	2.57143E-5	1.23743E-2	1.72000E-4	5.24049E-4	-6.25000E-7	-8.50000E-9	9.00001E+1	-1.70000E-7	8.00000E-8
3.55500E+2	2.57143E-5	1.23743E-2	1.81000E-4	5.28402E-4	-5.90000E-7	-1.50000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.56000E+2	2.57143E-5	1.23743E-2	1.72000E-4	5.29385E-4	-6.07000E-7	4.50000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.56500E+2	2.57143E-5	1.23743E-2	1.75000E-4	5.25383E-4	-6.54500E-7	5.50000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
3.57000E+2	2.57143E-5	1.23743E-2	1.85000E-4	5.34301E-4	-6.15500E-7	2.35000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.57500E+2	2.57143E-5	1.23743E-2	1.80000E-4	5.38935E-4	-6.16500E-7	5.50000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
3.58000E+2	2.57143E-5	1.23743E-2	1.77000E-4	5.34020E-4	-6.48000E-7	3.70000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.58500E+2	2.57143E-5	1.23743E-2	1.83000E-4	5.40550E-4	-6.15000E-7	-9.00000E-9	9.00001E+1	-1.70000E-7	8.00000E-8
3.59000E+2	2.57143E-5	1.23743E-2	1.78000E-4	5.44483E-4	-6.46000E-7	-4.00000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
3.59500E+2	2.57143E-5	1.23743E-2	1.73000E-4	5.40831E-4	-6.35000E-7	3.20000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.60000E+2	2.57143E-5	1.23743E-2	1.78000E-4	5.48485E-4	-6.64000E-7	-5.00000E-9	9.00001E+1	-1.70000E-7	7.00000E-8
3.60500E+2	2.28571E-5	1.23743E-2	1.82000E-4	5.49328E-4	-6.36500E-7	3.00000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.61000E+2	2.57143E-5	1.23743E-2	1.77000E-4	5.51505E-4	-6.49500E-7	6.00000E-9	9.00001E+1	-1.70000E-7	8.00000E-8
3.61500E+2	2.57143E-5	1.23743E-2	1.73000E-4	5.58667E-4	-6.66500E-7	2.65000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
3.62000E+2	2.57143E-5	1.23714E-2	1.78000E-4	5.61055E-4	-6.76500E-7	3.50000E-9	9.00001E+1	-1.60000E-7	7.00000E-8
3.62500E+2	2.57143E-5	1.23743E-2	1.74000E-4	5.61055E-4	-6.87000E-7	2.60000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.63000E+2	2.57143E-5	1.23714E-2	1.77000E-4	5.69762E-4	-6.44000E-7	2.55000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.63500E+2	2.28571E-5	1.23714E-2	1.72000E-4	5.71798E-4	-6.92000E-7	2.30000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.64000E+2	2.28571E-5	1.23714E-2	1.79000E-4	5.73202E-4	-6.61000E-7	-7.00000E-9	9.00001E+1	-1.70000E-7	8.00000E-8
3.64500E+2	2.28571E-5	1.23714E-2	1.75000E-4	5.83455E-4	-6.92500E-7	1.45000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.65000E+2	2.28571E-5	1.23714E-2	1.76000E-4	5.87668E-4	-6.85500E-7	4.75000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.65500E+2	2.57143E-5	1.23714E-2	1.81000E-4	5.86193E-4	-7.01500E-7	7.50000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
3.66000E+2	2.57143E-5	1.23714E-2	1.79000E-4	5.94830E-4	-6.69500E-7	2.55000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.66500E+2	2.57143E-5	1.23714E-2	1.76000E-4	5.92934E-4	-7.01000E-7	-5.00000E-10	9.00001E+1	-1.70000E-7	8.00000E-8
3.67000E+2	2.28571E-5	1.23714E-2	1.77000E-4	5.98271E-4	-7.41000E-7	1.60000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.67500E+2	2.28571E-5	1.23714E-2	1.81000E-4	6.05714E-4	-6.82500E-7	2.70000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.68000E+2	2.28571E-5	1.23714E-2	1.73000E-4	6.05012E-4	-7.36000E-7	-2.50000E-9	9.00001E+1	-1.60000E-7	7.00000E-8
3.68500E+2	2.28571E-5	1.23714E-2	1.75000E-4	6.09857E-4	-6.97500E-7	2.35000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
3.69000E+2	2.57143E-5	1.23714E-2	1.77000E-4	6.18635E-4	-7.01000E-7	-1.20000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.69500E+2	2.57143E-5	1.23714E-2	1.80000E-4	6.19196E-4	-7.38000E-7	1.85000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.70000E+2	2.57143E-5	1.23714E-2	1.75000E-4	6.22778E-4	-6.95000E-7	4.50000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
3.70500E+2	2.57143E-5	1.23714E-2	1.84000E-4	6.30221E-4	-7.37500E-7	1.90000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.71000E+2	2.28571E-5	1.23714E-2	1.78000E-4	6.31344E-4	-7.61000E-7	4.30000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.71500E+2	2.28571E-5	1.23714E-2	1.71000E-4	6.33872E-4	-7.32500E-7	-5.50000E-9	9.00001E+1	-1.70000E-7	9.00000E-8
