Iphoto vs Time
Notes: 90 pol, 30 mW, 9.45 mW on sample, on junction
Filename and original path: C:\Documents and Settings\Pavlo\Desktop\Data\2016\May 4\iphoto\1_9_1.txt
T_K
t_sec	Y1	X1	Idc	V	X	Y	Polarization	IphotoX2	IphotoY2	
1.68000E+2	2.28571E-5	1.23486E-2	1.81000E-4	1.04143E-3	-1.13100E-6	5.20000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.68500E+2	2.28571E-5	1.23486E-2	1.78000E-4	1.02085E-3	-1.11950E-6	2.50000E-9	9.00001E+1	-1.70000E-7	7.00000E-8
1.69000E+2	2.28571E-5	1.23486E-2	1.86000E-4	1.05688E-3	-1.16700E-6	4.90000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.69500E+2	2.28571E-5	1.23486E-2	1.78000E-4	1.04332E-3	-1.14100E-6	2.70000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.70000E+2	2.28571E-5	1.23486E-2	1.69000E-4	1.33916E-3	-1.15900E-6	3.35000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.70500E+2	2.28571E-5	1.23486E-2	1.80000E-4	1.42518E-3	-1.20450E-6	1.00000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.71000E+2	2.00000E-5	1.23286E-2	1.73000E-4	7.78621E-3	-6.23000E-6	1.66000E-7	9.00001E+1	-1.70000E-7	6.00000E-8
1.71500E+2	1.42857E-5	1.22571E-2	1.76000E-4	1.00521E-2	-6.11800E-6	1.83000E-7	9.00001E+1	-1.60000E-7	8.00000E-8
1.72000E+2	2.85714E-6	1.21714E-2	1.66000E-4	1.00549E-2	-6.39500E-6	2.12000E-7	9.00001E+1	-1.60000E-7	7.00000E-8
1.72500E+2	0.00000E+0	1.21371E-2	1.75000E-4	1.02609E-2	-6.44050E-6	1.89000E-7	9.00001E+1	-1.50000E-7	9.00000E-8
1.73000E+2	0.00000E+0	1.21286E-2	1.72000E-4	1.03358E-2	-6.39950E-6	2.41500E-7	9.00001E+1	-1.70000E-7	8.00000E-8
1.73500E+2	0.00000E+0	1.21257E-2	1.72000E-4	1.03281E-2	-6.59350E-6	2.13500E-7	9.00001E+1	-1.60000E-7	9.00000E-8
1.74000E+2	0.00000E+0	1.21229E-2	1.76000E-4	1.03898E-2	-6.43500E-6	2.29500E-7	9.00001E+1	-1.60000E-7	9.00000E-8
1.74500E+2	0.00000E+0	1.21229E-2	1.76000E-4	1.03870E-2	-6.43750E-6	1.92500E-7	9.00001E+1	-1.50000E-7	7.00000E-8
1.75000E+2	0.00000E+0	1.21229E-2	1.81000E-4	1.03933E-2	-6.59050E-6	2.39500E-7	9.00001E+1	-1.70000E-7	8.00000E-8
1.75500E+2	0.00000E+0	1.21257E-2	1.73000E-4	1.03968E-2	-6.31800E-6	2.06000E-7	9.00001E+1	-1.50000E-7	7.00000E-8
1.76000E+2	0.00000E+0	1.21257E-2	1.76000E-4	1.03989E-2	-6.51050E-6	2.33000E-7	9.00001E+1	-1.70000E-7	6.00000E-8
1.76500E+2	0.00000E+0	1.21229E-2	1.76000E-4	1.04129E-2	-6.53000E-6	1.79500E-7	9.00001E+1	-1.50000E-7	7.00000E-8
1.77000E+2	0.00000E+0	1.21229E-2	1.71000E-4	1.04003E-2	-6.56050E-6	1.85000E-7	9.00001E+1	-1.70000E-7	8.00000E-8
1.77500E+2	0.00000E+0	1.21200E-2	1.72000E-4	1.03793E-2	-6.46800E-6	2.39000E-7	9.00001E+1	-1.70000E-7	7.00000E-8
1.78000E+2	0.00000E+0	1.21200E-2	1.77000E-4	1.03912E-2	-6.61450E-6	2.18500E-7	9.00001E+1	-1.70000E-7	7.00000E-8
1.78500E+2	0.00000E+0	1.21229E-2	1.76000E-4	1.02875E-2	-6.45100E-6	2.30000E-7	9.00001E+1	-1.70000E-7	8.00000E-8
1.79000E+2	0.00000E+0	1.21229E-2	1.80000E-4	1.03134E-2	-6.40850E-6	2.02500E-7	9.00001E+1	-1.60000E-7	6.00000E-8
1.79500E+2	0.00000E+0	1.21229E-2	1.78000E-4	1.03239E-2	-6.55100E-6	2.30000E-7	9.00001E+1	-1.50000E-7	6.00000E-8
1.80000E+2	0.00000E+0	1.21229E-2	1.69000E-4	1.03120E-2	-6.45600E-6	2.28000E-7	9.00001E+1	-1.60000E-7	9.00000E-8
1.80500E+2	0.00000E+0	1.21229E-2	1.70000E-4	1.02924E-2	-6.37100E-6	2.67000E-7	9.00001E+1	-1.60000E-7	7.00000E-8
1.81000E+2	0.00000E+0	1.21229E-2	1.80000E-4	1.02854E-2	-6.53700E-6	2.09500E-7	9.00001E+1	-1.50000E-7	7.00000E-8
1.81500E+2	0.00000E+0	1.21229E-2	1.69000E-4	1.02525E-2	-6.43150E-6	2.37000E-7	9.00001E+1	-1.50000E-7	7.00000E-8
1.82000E+2	0.00000E+0	1.21257E-2	1.68000E-4	1.02875E-2	-6.33450E-6	2.27500E-7	9.00001E+1	-1.70000E-7	7.00000E-8
1.82500E+2	0.00000E+0	1.21229E-2	1.78000E-4	1.02805E-2	-6.61900E-6	2.11000E-7	9.00001E+1	-1.60000E-7	7.00000E-8
1.83000E+2	0.00000E+0	1.21229E-2	1.78000E-4	1.02966E-2	-6.47750E-6	2.52500E-7	9.00001E+1	-1.80000E-7	9.00000E-8
1.83500E+2	0.00000E+0	1.21229E-2	1.80000E-4	1.02910E-2	-6.31450E-6	2.07000E-7	9.00001E+1	-1.70000E-7	7.00000E-8
1.84000E+2	0.00000E+0	1.21229E-2	1.75000E-4	1.02959E-2	-6.54250E-6	2.00500E-7	9.00001E+1	-1.60000E-7	7.00000E-8
1.84500E+2	0.00000E+0	1.21229E-2	1.70000E-4	1.02987E-2	-6.42850E-6	1.85500E-7	9.00001E+1	-1.60000E-7	9.00000E-8
1.85000E+2	0.00000E+0	1.21229E-2	1.79000E-4	1.02833E-2	-6.48500E-6	1.90000E-7	9.00001E+1	-1.70000E-7	8.00000E-8
1.85500E+2	0.00000E+0	1.21229E-2	1.68000E-4	1.02805E-2	-6.53250E-6	2.42000E-7	9.00001E+1	-1.60000E-7	7.00000E-8
1.86000E+2	0.00000E+0	1.21229E-2	1.74000E-4	1.02630E-2	-6.49150E-6	1.74500E-7	9.00001E+1	-1.60000E-7	6.00000E-8
1.86500E+2	0.00000E+0	1.21229E-2	1.79000E-4	1.02399E-2	-6.40600E-6	2.05000E-7	9.00001E+1	-1.60000E-7	9.00000E-8
1.87000E+2	0.00000E+0	1.21229E-2	1.75000E-4	1.02371E-2	-6.43800E-6	2.14500E-7	9.00001E+1	-1.60000E-7	7.00000E-8
1.87500E+2	0.00000E+0	1.21229E-2	1.69000E-4	1.01761E-2	-6.44350E-6	2.17500E-7	9.00001E+1	-1.70000E-7	7.00000E-8
1.88000E+2	0.00000E+0	1.21257E-2	1.74000E-4	1.01964E-2	-6.32850E-6	1.98000E-7	9.00001E+1	-1.60000E-7	9.00000E-8
1.88500E+2	0.00000E+0	1.21257E-2	1.80000E-4	1.01978E-2	-6.53300E-6	2.31000E-7	9.00001E+1	-1.70000E-7	7.00000E-8
1.89000E+2	0.00000E+0	1.21257E-2	1.73000E-4	1.02272E-2	-6.46350E-6	2.03000E-7	9.00001E+1	-1.70000E-7	7.00000E-8
1.89500E+2	0.00000E+0	1.21257E-2	1.70000E-4	1.02448E-2	-6.37000E-6	1.88000E-7	9.00001E+1	-1.50000E-7	6.00000E-8
1.90000E+2	0.00000E+0	1.21257E-2	1.73000E-4	1.02343E-2	-6.47100E-6	2.45500E-7	9.00001E+1	-1.60000E-7	8.00000E-8
1.90500E+2	0.00000E+0	1.21257E-2	1.80000E-4	1.01621E-2	-6.43550E-6	1.98000E-7	9.00001E+1	-1.70000E-7	7.00000E-8
1.91000E+2	0.00000E+0	1.21257E-2	1.74000E-4	1.01649E-2	-6.42800E-6	1.89500E-7	9.00001E+1	-1.60000E-7	7.00000E-8
1.91500E+2	0.00000E+0	1.21257E-2	1.78000E-4	1.01656E-2	-6.46200E-6	2.17000E-7	9.00001E+1	-1.70000E-7	8.00000E-8
1.92000E+2	0.00000E+0	1.21257E-2	1.73000E-4	1.02055E-2	-6.52100E-6	2.08000E-7	9.00001E+1	-1.60000E-7	7.00000E-8
1.92500E+2	0.00000E+0	1.21257E-2	1.69000E-4	1.02069E-2	-6.45100E-6	2.42000E-7	9.00001E+1	-1.60000E-7	7.00000E-8
1.93000E+2	0.00000E+0	1.21257E-2	1.76000E-4	1.02125E-2	-6.44350E-6	2.16500E-7	9.00001E+1	-1.70000E-7	7.00000E-8
1.93500E+2	0.00000E+0	1.21229E-2	1.80000E-4	1.01957E-2	-6.54050E-6	2.24000E-7	9.00001E+1	-1.50000E-7	7.00000E-8
1.94000E+2	0.00000E+0	1.21229E-2	1.72000E-4	1.01544E-2	-6.43450E-6	2.11000E-7	9.00001E+1	-1.50000E-7	7.00000E-8
1.94500E+2	0.00000E+0	1.21229E-2	1.69000E-4	1.01642E-2	-6.48250E-6	2.02500E-7	9.00001E+1	-1.60000E-7	9.00000E-8
1.95000E+2	0.00000E+0	1.21257E-2	1.77000E-4	1.01509E-2	-6.42300E-6	2.39000E-7	9.00001E+1	-1.80000E-7	7.00000E-8
1.95500E+2	0.00000E+0	1.21257E-2	1.81000E-4	1.01271E-2	-6.38900E-6	2.19500E-7	9.00001E+1	-1.60000E-7	8.00000E-8
1.96000E+2	0.00000E+0	1.21257E-2	1.72000E-4	1.01418E-2	-6.51100E-6	2.41000E-7	9.00001E+1	-1.60000E-7	8.00000E-8
1.96500E+2	0.00000E+0	1.21229E-2	1.69000E-4	1.01200E-2	-6.40750E-6	2.20500E-7	9.00001E+1	-1.60000E-7	7.00000E-8
1.97000E+2	0.00000E+0	1.21229E-2	1.76000E-4	1.00142E-2	-6.42800E-6	2.11000E-7	9.00001E+1	-1.70000E-7	7.00000E-8
1.97500E+2	0.00000E+0	1.21257E-2	1.70000E-4	1.00220E-2	-6.46150E-6	2.21000E-7	9.00001E+1	-1.70000E-7	8.00000E-8
1.98000E+2	0.00000E+0	1.21257E-2	1.76000E-4	9.96941E-3	-6.36350E-6	2.12000E-7	9.00001E+1	-1.70000E-7	8.00000E-8
1.98500E+2	0.00000E+0	1.21257E-2	1.79000E-4	9.94208E-3	-6.38750E-6	2.16000E-7	9.00001E+1	-1.60000E-7	7.00000E-8
1.99000E+2	0.00000E+0	1.21286E-2	1.78000E-4	9.94208E-3	-6.39050E-6	2.20500E-7	9.00001E+1	-1.60000E-7	8.00000E-8
1.99500E+2	0.00000E+0	1.21286E-2	1.71000E-4	9.86431E-3	-6.32550E-6	2.18000E-7	9.00001E+1	-1.70000E-7	9.00000E-8
2.00000E+2	0.00000E+0	1.21286E-2	1.69000E-4	9.81317E-3	-6.35850E-6	2.16000E-7	9.00001E+1	-1.70000E-7	7.00000E-8
2.00500E+2	0.00000E+0	1.21314E-2	1.80000E-4	9.82017E-3	-6.31200E-6	2.20000E-7	9.00001E+1	-1.60000E-7	8.00000E-8
2.01000E+2	0.00000E+0	1.21314E-2	1.80000E-4	9.77043E-3	-6.31000E-6	2.24000E-7	9.00001E+1	-1.60000E-7	7.00000E-8
2.01500E+2	0.00000E+0	1.21314E-2	1.69000E-4	9.71718E-3	-6.29350E-6	2.03000E-7	9.00001E+1	-1.60000E-7	8.00000E-8
2.02000E+2	0.00000E+0	1.21314E-2	1.69000E-4	9.71508E-3	-6.29150E-6	2.07000E-7	9.00001E+1	-1.70000E-7	7.00000E-8
2.02500E+2	0.00000E+0	1.21314E-2	1.79000E-4	9.64291E-3	-6.29350E-6	2.21500E-7	9.00001E+1	-1.70000E-7	8.00000E-8
2.03000E+2	0.00000E+0	1.21314E-2	1.81000E-4	9.58125E-3	-6.27700E-6	2.33500E-7	9.00001E+1	-1.50000E-7	7.00000E-8
2.03500E+2	0.00000E+0	1.21314E-2	1.73000E-4	9.56724E-3	-6.29150E-6	1.88000E-7	9.00001E+1	-1.70000E-7	8.00000E-8
2.04000E+2	0.00000E+0	1.21343E-2	1.76000E-4	9.49858E-3	-6.23300E-6	2.41000E-7	9.00001E+1	-1.60000E-7	7.00000E-8
2.04500E+2	0.00000E+0	1.21343E-2	1.72000E-4	9.45724E-3	-6.19850E-6	2.33000E-7	9.00001E+1	-1.60000E-7	8.00000E-8
2.05000E+2	0.00000E+0	1.21343E-2	1.72000E-4	9.46705E-3	-6.27450E-6	1.80500E-7	9.00001E+1	-1.70000E-7	7.00000E-8
2.05500E+2	0.00000E+0	1.21371E-2	1.78000E-4	9.41380E-3	-6.16150E-6	2.41000E-7	9.00001E+1	-1.60000E-7	8.00000E-8
2.06000E+2	0.00000E+0	1.21343E-2	1.67000E-4	9.38648E-3	-6.16500E-6	2.00500E-7	9.00001E+1	-1.60000E-7	8.00000E-8
2.06500E+2	0.00000E+0	1.21371E-2	1.70000E-4	9.37807E-3	-6.16650E-6	1.68000E-7	9.00001E+1	-1.60000E-7	7.00000E-8
2.07000E+2	0.00000E+0	1.21371E-2	1.73000E-4	9.38578E-3	-6.18800E-6	2.35500E-7	9.00001E+1	-1.70000E-7	8.00000E-8
2.07500E+2	0.00000E+0	1.21371E-2	1.78000E-4	9.35985E-3	-6.18900E-6	1.93000E-7	9.00001E+1	-1.70000E-7	7.00000E-8
2.08000E+2	0.00000E+0	1.21371E-2	1.75000E-4	9.36055E-3	-6.16200E-6	2.31500E-7	9.00001E+1	-1.70000E-7	7.00000E-8
2.08500E+2	0.00000E+0	1.21371E-2	1.77000E-4	9.33393E-3	-6.17050E-6	2.37000E-7	9.00001E+1	-1.70000E-7	7.00000E-8
2.09000E+2	0.00000E+0	1.21371E-2	1.72000E-4	9.35214E-3	-6.12600E-6	2.12500E-7	9.00001E+1	-1.60000E-7	8.00000E-8
2.09500E+2	0.00000E+0	1.21371E-2	1.73000E-4	9.35705E-3	-6.16500E-6	2.15000E-7	9.00001E+1	-1.60000E-7	8.00000E-8
2.10000E+2	0.00000E+0	1.21371E-2	1.68000E-4	9.34724E-3	-6.21150E-6	1.81500E-7	9.00001E+1	-1.70000E-7	7.00000E-8
2.10500E+2	0.00000E+0	1.21371E-2	1.76000E-4	9.30170E-3	-6.12750E-6	2.31000E-7	9.00001E+1	-1.50000E-7	9.00000E-8
2.11000E+2	0.00000E+0	1.21371E-2	1.83000E-4	9.30870E-3	-6.15300E-6	2.05500E-7	9.00001E+1	-1.60000E-7	7.00000E-8
2.11500E+2	0.00000E+0	1.21371E-2	1.73000E-4	9.26667E-3	-6.15050E-6	2.21500E-7	9.00001E+1	-1.70000E-7	8.00000E-8
2.12000E+2	0.00000E+0	1.21371E-2	1.67000E-4	9.23093E-3	-6.12050E-6	1.93500E-7	9.00001E+1	-1.60000E-7	8.00000E-8
2.12500E+2	0.00000E+0	1.21371E-2	1.75000E-4	9.23163E-3	-6.14550E-6	1.92000E-7	9.00001E+1	-1.70000E-7	7.00000E-8
2.13000E+2	0.00000E+0	1.21400E-2	1.82000E-4	9.22883E-3	-6.07150E-6	2.36500E-7	9.00001E+1	-1.70000E-7	7.00000E-8
2.13500E+2	0.00000E+0	1.21400E-2	1.74000E-4	9.25546E-3	-6.06650E-6	1.94500E-7	9.00001E+1	-1.70000E-7	7.00000E-8
2.14000E+2	0.00000E+0	1.21400E-2	1.80000E-4	9.25756E-3	-6.14900E-6	2.10500E-7	9.00001E+1	-1.60000E-7	7.00000E-8
2.14500E+2	0.00000E+0	1.21400E-2	1.77000E-4	9.26456E-3	-6.06800E-6	2.26000E-7	9.00001E+1	-1.70000E-7	7.00000E-8
2.15000E+2	0.00000E+0	1.21400E-2	1.70000E-4	9.28348E-3	-6.12300E-6	1.81500E-7	9.00001E+1	-1.70000E-7	9.00000E-8
2.15500E+2	0.00000E+0	1.21400E-2	1.73000E-4	9.27718E-3	-6.08300E-6	1.96000E-7	9.00001E+1	-1.70000E-7	7.00000E-8
2.16000E+2	0.00000E+0	1.21400E-2	1.70000E-4	9.28698E-3	-6.17650E-6	2.20500E-7	9.00001E+1	-1.70000E-7	8.00000E-8
2.16500E+2	0.00000E+0	1.21400E-2	1.76000E-4	9.29679E-3	-6.10200E-6	2.19000E-7	9.00001E+1	-1.60000E-7	7.00000E-8
2.17000E+2	0.00000E+0	1.21400E-2	1.70000E-4	9.30941E-3	-6.08400E-6	1.86500E-7	9.00001E+1	-1.60000E-7	7.00000E-8
2.17500E+2	0.00000E+0	1.21400E-2	1.74000E-4	9.31081E-3	-6.18550E-6	2.20000E-7	9.00001E+1	-1.70000E-7	8.00000E-8
2.18000E+2	0.00000E+0	1.21400E-2	1.71000E-4	9.30941E-3	-6.08600E-6	2.07000E-7	9.00001E+1	-1.60000E-7	8.00000E-8
2.18500E+2	0.00000E+0	1.21400E-2	1.77000E-4	9.32132E-3	-6.17700E-6	2.04500E-7	9.00001E+1	-1.60000E-7	7.00000E-8
2.19000E+2	0.00000E+0	1.21371E-2	1.70000E-4	9.31851E-3	-6.10950E-6	2.09000E-7	9.00001E+1	-1.70000E-7	8.00000E-8
2.19500E+2	0.00000E+0	1.21371E-2	1.74000E-4	9.32202E-3	-6.16900E-6	1.90500E-7	9.00001E+1	-1.60000E-7	8.00000E-8
2.20000E+2	0.00000E+0	1.21371E-2	1.78000E-4	9.31781E-3	-6.15450E-6	2.08000E-7	9.00001E+1	-1.80000E-7	7.00000E-8
2.20500E+2	0.00000E+0	1.21371E-2	1.75000E-4	9.31921E-3	-6.13800E-6	1.75000E-7	9.00001E+1	-1.60000E-7	7.00000E-8
2.21000E+2	0.00000E+0	1.21371E-2	1.70000E-4	9.30450E-3	-6.18900E-6	2.37500E-7	9.00001E+1	-1.70000E-7	7.00000E-8
2.21500E+2	0.00000E+0	1.21371E-2	1.74000E-4	9.30800E-3	-6.13550E-6	2.01000E-7	9.00001E+1	-1.70000E-7	7.00000E-8
2.22000E+2	0.00000E+0	1.21371E-2	1.70000E-4	9.29399E-3	-6.13800E-6	2.09000E-7	9.00001E+1	-1.70000E-7	9.00000E-8
2.22500E+2	0.00000E+0	1.21371E-2	1.75000E-4	9.27648E-3	-6.16200E-6	2.08000E-7	9.00001E+1	-1.60000E-7	8.00000E-8
2.23000E+2	0.00000E+0	1.21400E-2	1.78000E-4	9.29119E-3	-6.11600E-6	2.30500E-7	9.00001E+1	-1.60000E-7	8.00000E-8
2.23500E+2	0.00000E+0	1.21400E-2	1.75000E-4	9.26316E-3	-6.13850E-6	2.01000E-7	9.00001E+1	-1.60000E-7	8.00000E-8
2.24000E+2	0.00000E+0	1.21400E-2	1.80000E-4	9.24004E-3	-6.06300E-6	2.17000E-7	9.00001E+1	-1.60000E-7	7.00000E-8
2.24500E+2	0.00000E+0	1.21400E-2	1.74000E-4	9.24915E-3	-6.11950E-6	2.35000E-7	9.00001E+1	-1.70000E-7	8.00000E-8
2.25000E+2	0.00000E+0	1.21400E-2	1.79000E-4	9.23584E-3	-6.19550E-6	1.98000E-7	9.00001E+1	-1.70000E-7	8.00000E-8
2.25500E+2	0.00000E+0	1.21400E-2	1.74000E-4	9.23584E-3	-6.04450E-6	2.09000E-7	9.00001E+1	-1.60000E-7	8.00000E-8
2.26000E+2	0.00000E+0	1.21400E-2	1.70000E-4	9.24495E-3	-6.16800E-6	2.28000E-7	9.00001E+1	-1.70000E-7	8.00000E-8
2.26500E+2	0.00000E+0	1.21400E-2	1.75000E-4	9.23163E-3	-6.14550E-6	2.31500E-7	9.00001E+1	-1.70000E-7	8.00000E-8
2.27000E+2	0.00000E+0	1.21371E-2	1.77000E-4	9.25335E-3	-6.13200E-6	1.94500E-7	9.00001E+1	-1.70000E-7	8.00000E-8
2.27500E+2	0.00000E+0	1.21371E-2	1.67000E-4	9.23864E-3	-6.16750E-6	2.36000E-7	9.00001E+1	-1.60000E-7	7.00000E-8
2.28000E+2	0.00000E+0	1.21400E-2	1.81000E-4	9.22673E-3	-6.13650E-6	1.72500E-7	9.00001E+1	-1.70000E-7	8.00000E-8
2.28500E+2	0.00000E+0	1.21400E-2	1.71000E-4	9.22112E-3	-6.08450E-6	1.98000E-7	9.00001E+1	-1.70000E-7	7.00000E-8
2.29000E+2	0.00000E+0	1.21400E-2	1.76000E-4	9.22323E-3	-6.08850E-6	2.31000E-7	9.00001E+1	-1.60000E-7	7.00000E-8
2.29500E+2	0.00000E+0	1.21400E-2	1.68000E-4	9.19941E-3	-6.08900E-6	1.76500E-7	9.00001E+1	-1.70000E-7	8.00000E-8
2.30000E+2	0.00000E+0	1.21400E-2	1.78000E-4	9.18749E-3	-6.08450E-6	2.35000E-7	9.00001E+1	-1.70000E-7	7.00000E-8
2.30500E+2	0.00000E+0	1.21400E-2	1.81000E-4	9.17979E-3	-6.02700E-6	2.25000E-7	9.00001E+1	-1.60000E-7	7.00000E-8
2.31000E+2	0.00000E+0	1.21400E-2	1.71000E-4	9.17068E-3	-6.09100E-6	1.89500E-7	9.00001E+1	-1.70000E-7	7.00000E-8
2.31500E+2	0.00000E+0	1.21429E-2	1.77000E-4	9.18329E-3	-5.82550E-6	2.64500E-7	9.00001E+1	-1.70000E-7	8.00000E-8
2.32000E+2	0.00000E+0	1.21429E-2	1.80000E-4	9.19380E-3	-6.04650E-6	1.91000E-7	9.00001E+1	-1.70000E-7	7.00000E-8
2.32500E+2	2.85714E-6	1.21457E-2	1.80000E-4	9.20711E-3	-6.01850E-6	2.03500E-7	9.00001E+1	-1.60000E-7	7.00000E-8
2.33000E+2	2.85714E-6	1.21457E-2	1.72000E-4	9.22253E-3	-6.01950E-6	2.22500E-7	9.00001E+1	-1.70000E-7	8.00000E-8
2.33500E+2	0.00000E+0	1.21429E-2	1.78000E-4	9.23303E-3	-6.13850E-6	1.87000E-7	9.00001E+1	-1.60000E-7	7.00000E-8
2.34000E+2	0.00000E+0	1.21429E-2	1.75000E-4	9.24425E-3	-6.00850E-6	2.02000E-7	9.00001E+1	-1.60000E-7	7.00000E-8
2.34500E+2	0.00000E+0	1.21429E-2	1.78000E-4	9.23794E-3	-5.91600E-6	2.19500E-7	9.00001E+1	-1.70000E-7	7.00000E-8
2.35000E+2	0.00000E+0	1.21457E-2	1.75000E-4	9.23654E-3	-6.04650E-6	2.19000E-7	9.00001E+1	-1.70000E-7	8.00000E-8
2.35500E+2	0.00000E+0	1.21457E-2	1.80000E-4	9.22883E-3	-5.90300E-6	1.92500E-7	9.00001E+1	-1.70000E-7	7.00000E-8
2.36000E+2	0.00000E+0	1.21457E-2	1.77000E-4	9.24705E-3	-6.09950E-6	1.97500E-7	9.00001E+1	-1.60000E-7	8.00000E-8
2.36500E+2	0.00000E+0	1.21429E-2	1.69000E-4	9.24004E-3	-6.12650E-6	2.38000E-7	9.00001E+1	-1.70000E-7	7.00000E-8
2.37000E+2	0.00000E+0	1.21400E-2	1.70000E-4	9.24284E-3	-6.09700E-6	1.83000E-7	9.00001E+1	-1.60000E-7	8.00000E-8
2.37500E+2	0.00000E+0	1.21400E-2	1.70000E-4	9.26807E-3	-6.00550E-6	2.15000E-7	9.00001E+1	-1.60000E-7	7.00000E-8
2.38000E+2	0.00000E+0	1.21429E-2	1.76000E-4	9.26106E-3	-6.11800E-6	2.25000E-7	9.00001E+1	-1.70000E-7	7.00000E-8
2.38500E+2	0.00000E+0	1.21429E-2	1.68000E-4	9.28769E-3	-6.10100E-6	1.96500E-7	9.00001E+1	-1.70000E-7	8.00000E-8
2.39000E+2	0.00000E+0	1.21400E-2	1.74000E-4	9.30380E-3	-5.97400E-6	2.14500E-7	9.00001E+1	-1.70000E-7	8.00000E-8
2.39500E+2	0.00000E+0	1.21400E-2	1.69000E-4	9.28979E-3	-6.15100E-6	2.24500E-7	9.00001E+1	-1.60000E-7	8.00000E-8
2.40000E+2	0.00000E+0	1.21400E-2	1.75000E-4	9.31921E-3	-6.16600E-6	2.22000E-7	9.00001E+1	-1.70000E-7	8.00000E-8
2.40500E+2	0.00000E+0	1.21400E-2	1.81000E-4	9.31921E-3	-5.99550E-6	1.90500E-7	9.00001E+1	-1.70000E-7	6.00000E-8
2.41000E+2	0.00000E+0	1.21400E-2	1.73000E-4	9.31081E-3	-6.19800E-6	2.16500E-7	9.00001E+1	-1.70000E-7	8.00000E-8
2.41500E+2	0.00000E+0	1.21400E-2	1.69000E-4	9.31992E-3	-6.02950E-6	1.78000E-7	9.00001E+1	-1.60000E-7	8.00000E-8
2.42000E+2	0.00000E+0	1.21429E-2	1.76000E-4	9.31221E-3	-5.96800E-6	1.74500E-7	9.00001E+1	-1.60000E-7	8.00000E-8
2.42500E+2	0.00000E+0	1.21429E-2	1.79000E-4	9.31571E-3	-6.11850E-6	2.48000E-7	9.00001E+1	-1.60000E-7	7.00000E-8
2.43000E+2	0.00000E+0	1.21429E-2	1.73000E-4	9.31361E-3	-6.10050E-6	1.85500E-7	9.00001E+1	-1.60000E-7	7.00000E-8
2.43500E+2	0.00000E+0	1.21400E-2	1.70000E-4	9.30730E-3	-5.92850E-6	2.22500E-7	9.00001E+1	-1.70000E-7	9.00000E-8
2.44000E+2	0.00000E+0	1.21400E-2	1.74000E-4	9.31851E-3	-6.06450E-6	1.96000E-7	9.00001E+1	-1.50000E-7	8.00000E-8
2.44500E+2	0.00000E+0	1.21429E-2	1.79000E-4	9.29539E-3	-5.94700E-6	2.05500E-7	9.00001E+1	-1.60000E-7	7.00000E-8
2.45000E+2	0.00000E+0	1.21457E-2	1.75000E-4	9.29189E-3	-6.04000E-6	1.81000E-7	9.00001E+1	-1.60000E-7	8.00000E-8
2.45500E+2	0.00000E+0	1.21429E-2	1.82000E-4	9.30030E-3	-6.16350E-6	2.20000E-7	9.00001E+1	-1.70000E-7	7.00000E-8
2.46000E+2	0.00000E+0	1.21429E-2	1.77000E-4	9.27928E-3	-6.05500E-6	2.16500E-7	9.00001E+1	-1.70000E-7	8.00000E-8
2.46500E+2	0.00000E+0	1.21400E-2	1.76000E-4	9.25616E-3	-5.91350E-6	1.85000E-7	9.00001E+1	-1.60000E-7	9.00000E-8
2.47000E+2	0.00000E+0	1.21429E-2	1.73000E-4	9.26176E-3	-6.07050E-6	2.06000E-7	9.00001E+1	-1.60000E-7	7.00000E-8
2.47500E+2	0.00000E+0	1.21457E-2	1.83000E-4	9.22673E-3	-5.97000E-6	2.14500E-7	9.00001E+1	-1.60000E-7	7.00000E-8
2.48000E+2	0.00000E+0	1.21457E-2	1.77000E-4	9.23233E-3	-5.90650E-6	2.34000E-7	9.00001E+1	-1.70000E-7	7.00000E-8
2.48500E+2	0.00000E+0	1.21429E-2	1.76000E-4	9.23303E-3	-6.09650E-6	1.81500E-7	9.00001E+1	-1.70000E-7	7.00000E-8
2.49000E+2	0.00000E+0	1.21429E-2	1.73000E-4	9.26947E-3	-6.02600E-6	2.19500E-7	9.00001E+1	-1.60000E-7	8.00000E-8
2.49500E+2	0.00000E+0	1.21429E-2	1.82000E-4	9.30100E-3	-5.89000E-6	1.97000E-7	9.00001E+1	-1.70000E-7	8.00000E-8
2.50000E+2	0.00000E+0	1.21429E-2	1.78000E-4	9.29819E-3	-6.15150E-6	1.85000E-7	9.00001E+1	-1.70000E-7	7.00000E-8
2.50500E+2	0.00000E+0	1.21429E-2	1.68000E-4	9.34093E-3	-6.06550E-6	2.19500E-7	9.00001E+1	-1.70000E-7	8.00000E-8
2.51000E+2	0.00000E+0	1.21429E-2	1.71000E-4	9.34374E-3	-5.85700E-6	2.05500E-7	9.00001E+1	-1.60000E-7	8.00000E-8
2.51500E+2	0.00000E+0	1.21429E-2	1.82000E-4	9.34584E-3	-6.09650E-6	2.37000E-7	9.00001E+1	-1.60000E-7	7.00000E-8
2.52000E+2	0.00000E+0	1.21429E-2	1.69000E-4	9.32972E-3	-6.08450E-6	2.30000E-7	9.00001E+1	-1.70000E-7	7.00000E-8
